Cantidad Material: 11060
--------------------------------------------------------------------------------
|Material          |  Val.stk.valor.   |  Stock valorado   |    Cantidad SC    |
|1379941           |             0  COP|             0  UN |             0  UN |
|1379942           |             0  COP|             0  UN |             0  UN |
|1380196           |             0  COP|             0  UN |             0  UN |
|1380197           |             0  COP|             0  UN |             0  UN |
|1380198           |             0  COP|             0  UN |             0  UN |
|1381444           |             0  COP|             0  UN |             0  UN |
|1381750           |             0  COP|             0  UN |             0  UN |
|1381802           |             0  COP|             0  UN |             0  UN |
|1381803           |             0  COP|             0  UN |             0  UN |
|1382993           |             0  COP|             0  UN |             0  UN |
|1383015           |             0  COP|             0  UN |             0  UN |
|1383018           |             0  COP|             0  UN |             0  UN |
|1383020           |             0  COP|             0  UN |             0  UN |
|1383022           |             0  COP|             0  UN |             0  UN |
|1383023           |             0  COP|             0  UN |             0  UN |
|1383024           |             0  COP|             0  UN |             0  UN |
|1383025           |             0  COP|             0  UN |             0  UN |
|1383026           |             0  COP|             0  UN |             0  UN |
|1383510           |             0  COP|             0  UN |             0  UN |
|1383511           |             0  COP|             0  UN |             0  UN |
|1383685           |             0  COP|             0  UN |             0  UN |
|1383873           |             0  COP|             0  UN |             0  UN |
|1384038           |             0  COP|             0  UN |             0  UN |
|1384039           |             0  COP|             0  UN |             0  UN |
|1384040           |             0  COP|             0  UN |             0  UN |
|1384761           |             0  COP|             0  UN |             0  UN |
|1384762           |             0  COP|             0  UN |             0  UN |
|1386381           |             0  COP|             0  UN |             0  UN |
|1386382           |             0  COP|             0  UN |             0  UN |
|1386383           |             0  COP|             0  UN |             0  UN |
|1386603           |             0  COP|             0  UN |             0  UN |
|1387324           |             0  COP|             0  UN |             0  UN |
|1387325           |             0  COP|             0  UN |             0  UN |
|1387326           |             0  COP|             0  UN |             0  UN |
|1387327           |             0  COP|             0  UN |             0  UN |
|1387328           |             0  COP|             0  UN |             0  UN |
|1387329           |             0  COP|             0  UN |             0  UN |
|1387330           |             0  COP|             0  UN |             0  UN |
|1387518           |             0  COP|             0  UN |             0  UN |
|1387519           |             0  COP|             0  UN |             0  UN |
|1387623           |             0  COP|             0  UN |             0  UN |
|1388186           |             0  COP|             0  UN |             0  UN |
|1388313           |             0  COP|             0  UN |             0  UN |
|1389111           |             0  COP|             0  UN |             0  UN |
|1389112           |             0  COP|             0  UN |             0  UN |
|1389116           |             0  COP|             0  UN |             0  UN |
|1389457           |             0  COP|             0  UN |             0  UN |
|1390096           |             0  COP|             0  UN |             0  UN |
|1390332           |             0  COP|             0  UN |             0  UN |
|1391265           |             0  COP|             0  UN |             0  UN |
|1391333           |             0  COP|             0  UN |             0  UN |
|1391755           |             0  COP|             0  UN |             0  UN |
|1391830           |             0  COP|             0  UN |             0  UN |
|1391831           |             0  COP|             0  UN |             0  UN |
|1392070           |             0  COP|             0  UN |             0  UN |
|1392180           |             0  COP|             0  UN |             0  UN |
|1392181           |             0  COP|             0  UN |             0  UN |
|1392182           |             0  COP|             0  UN |             0  UN |
|1392183           |             0  COP|             0  UN |             0  UN |
|1392214           |             0  COP|             0  UN |             0  UN |
|1393680           |             0  COP|             0  UN |             0  UN |
|1393682           |             0  COP|             0  UN |             0  UN |
|1393683           |             0  COP|             0  UN |             0  UN |
|1393684           |             0  COP|             0  UN |             0  UN |
|1393685           |             0  COP|             0  UN |             0  UN |
|1393898           |             0  COP|             0  UN |             0  UN |
|1393899           |             0  COP|             0  UN |             0  UN |
|1393901           |             0  COP|             0  UN |             0  UN |
|1393902           |             0  COP|             0  UN |             0  UN |
|1393903           |             0  COP|             0  UN |             0  UN |
|1393977           |             0  COP|             0  UN |             0  UN |
|1394189           |             0  COP|             0  UN |             0  UN |
|1394190           |             0  COP|             0  UN |             0  UN |
|1394191           |             0  COP|             0  UN |             0  UN |
|1394192           |             0  COP|             0  UN |             0  UN |
|1394193           |             0  COP|             0  UN |             0  UN |
|1394194           |             0  COP|             0  UN |             0  UN |
|1394195           |             0  COP|             0  UN |             0  UN |
|1394196           |             0  COP|             0  UN |             0  UN |
|1394197           |             0  COP|             0  UN |             0  UN |
|1394198           |             0  COP|             0  UN |             0  UN |
|1394199           |             0  COP|             0  UN |             0  UN |
|1394201           |             0  COP|             0  UN |             0  UN |
|1394202           |             0  COP|             0  UN |             0  UN |
|1394203           |             0  COP|             0  UN |             0  UN |
|1394226           |             0  COP|             0  UN |             0  UN |
|1394227           |             0  COP|             0  UN |             0  UN |
|1394442           |             0  COP|             0  UN |             0  UN |
|1394443           |             0  COP|             0  UN |             0  UN |
|1394444           |             0  COP|             0  UN |             0  UN |
|1394446           |             0  COP|             0  UN |             0  UN |
|1394548           |             0  COP|             0  UN |             0  UN |
|1394904           |             0  COP|             0  UN |             0  UN |
|1394905           |             0  COP|             0  UN |             0  UN |
|1394906           |             0  COP|             0  UN |             0  UN |
|1394910           |             0  COP|             0  UN |             0  UN |
|1394911           |             0  COP|             0  UN |             0  UN |
|1394912           |             0  COP|             0  UN |             0  UN |
|1394913           |             0  COP|             0  UN |             0  UN |
|1394914           |             0  COP|             0  UN |             0  UN |
|1395171           |             0  COP|             0  UN |             0  UN |
|1395537           |             0  COP|             0  UN |             0  UN |
|1395538           |             0  COP|             0  UN |             0  UN |
|1395539           |             0  COP|             0  UN |             0  UN |
|1395540           |             0  COP|             0  UN |             0  UN |
|1395541           |             0  COP|             0  UN |             0  UN |
|1395544           |             0  COP|             0  UN |             0  UN |
|1395545           |             0  COP|             0  UN |             0  UN |
|1395546           |             0  COP|             0  UN |             0  UN |
|1395927           |             0  COP|             0  UN |             0  UN |
|1395928           |             0  COP|             0  UN |             0  UN |
|1395929           |             0  COP|             0  UN |             0  UN |
|1395930           |             0  COP|             0  UN |             0  UN |
|1395932           |             0  COP|             0  UN |             0  UN |
|1395933           |             0  COP|             0  UN |             0  UN |
|1396188           |             0  COP|             0  UN |             0  UN |
|1396289           |             0  COP|             0  UN |             0  UN |
|1396290           |             0  COP|             0  UN |             0  UN |
|1396291           |             0  COP|             0  UN |             0  UN |
|1396292           |             0  COP|             0  UN |             0  UN |
|1396294           |             0  COP|             0  UN |             0  UN |
|1398314           |             0  COP|             0  UN |             0  UN |
|1398315           |             0  COP|             0  UN |             0  UN |
|1398516           |             0  COP|             0  UN |             0  UN |
|1398517           |             0  COP|             0  UN |             0  UN |
|1399452           |             0  COP|             0  UN |             0  UN |
|1399615           |             0  COP|             0  UN |             0  UN |
|1399656           |             0  COP|             0  UN |             0  UN |
|1399657           |             0  COP|             0  UN |             0  UN |
|1399659           |             0  COP|             0  UN |             0  UN |
|1399660           |             0  COP|             0  UN |             0  UN |
|1400360           |             0  COP|             0  UN |             0  UN |
|1400361           |             0  COP|             0  UN |             0  UN |
|1401013           |             0  COP|             0  UN |             0  UN |
|1401014           |             0  COP|             0  UN |             0  UN |
|1401015           |             0  COP|             0  UN |             0  UN |
|1401016           |             0  COP|             0  UN |             0  UN |
|1401018           |             0  COP|             0  UN |             0  UN |
|1401258           |             0  COP|             0  UN |             0  UN |
|1401260           |             0  COP|             0  UN |             0  UN |
|1401532           |             0  COP|             0  UN |             0  UN |
|1401533           |             0  COP|             0  UN |             0  UN |
|1401534           |             0  COP|             0  UN |             0  UN |
|1401535           |             0  COP|             0  UN |             0  UN |
|1401536           |             0  COP|             0  UN |             0  UN |
|1402357           |             0  COP|             0  UN |             0  UN |
|1403784           |             0  COP|             0  UN |             0  UN |
|1404032           |             0  COP|             0  UN |             0  UN |
|1404033           |             0  COP|             0  UN |             0  UN |
|1404034           |             0  COP|             0  UN |             0  UN |
|1404035           |             0  COP|             0  UN |             0  UN |
|1404036           |             0  COP|             0  UN |             0  UN |
|1404039           |             0  COP|             0  UN |             0  UN |
|1404040           |             0  COP|             0  UN |             0  UN |
|1404041           |             0  COP|             0  UN |             0  UN |
|1404103           |             0  COP|             0  UN |             0  UN |
|1404105           |             0  COP|             0  UN |             0  UN |
|1404830           |             0  COP|             0  UN |             0  UN |
|1404831           |             0  COP|             0  UN |             0  UN |
|1404832           |             0  COP|             0  UN |             0  UN |
|1405245           |             0  COP|             0  UN |             0  UN |
|1405246           |             0  COP|             0  UN |             0  UN |
|1405247           |             0  COP|             0  UN |             0  UN |
|1406029           |             0  COP|             0  UN |             0  UN |
|1406030           |             0  COP|             0  UN |             0  UN |
|1406031           |             0  COP|             0  UN |             0  UN |
|1406032           |             0  COP|             0  UN |             0  UN |
|1406348           |             0  COP|             0  UN |             0  UN |
|1406349           |             0  COP|             0  UN |             0  UN |
|1406350           |             0  COP|             0  UN |             0  UN |
|1406451           |             0  COP|             0  UN |             0  UN |
|1406452           |             0  COP|             0  UN |             0  UN |
|1406753           |             0  COP|             0  UN |             0  UN |
|1406754           |             0  COP|             0  UN |             0  UN |
|1406755           |             0  COP|             0  UN |             0  UN |
|1406756           |             0  COP|             0  UN |             0  UN |
|1406883           |             0  COP|             0  UN |             0  UN |
|1406884           |             0  COP|             0  UN |             0  UN |
|1407144           |             0  COP|             0  UN |             0  UN |
|1407145           |             0  COP|             0  UN |             0  UN |
|1407146           |             0  COP|             0  UN |             0  UN |
|1407628           |             0  COP|             0  UN |             0  UN |
|1408055           |             0  COP|             0  UN |             0  UN |
|1408056           |             0  COP|             0  UN |             0  UN |
|1408057           |             0  COP|             0  UN |             0  UN |
|1408058           |             0  COP|             0  UN |             0  UN |
|1408059           |             0  COP|             0  UN |             0  UN |
|1408540           |             0  COP|             0  UN |             0  UN |
|1408541           |             0  COP|             0  UN |             0  UN |
|1408720           |             0  COP|             0  UN |             0  UN |
|1408722           |             0  COP|             0  UN |             0  UN |
|1408914           |             0  COP|             0  UN |             0  UN |
|1409013           |             0  COP|             0  UN |             0  UN |
|1409014           |             0  COP|             0  UN |             0  UN |
|1409015           |             0  COP|             0  UN |             0  UN |
|1409016           |             0  COP|             0  UN |             0  UN |
|1409017           |             0  COP|             0  UN |             0  UN |
|1409018           |             0  COP|             0  UN |             0  UN |
|1409019           |             0  COP|             0  UN |             0  UN |
|1409020           |             0  COP|             0  UN |             0  UN |
|1409021           |             0  COP|             0  UN |             0  UN |
|1409022           |             0  COP|             0  UN |             0  UN |
|1409023           |             0  COP|             0  UN |             0  UN |
|1409024           |             0  COP|             0  UN |             0  UN |
|1409029           |             0  COP|             0  UN |             0  UN |
|1409030           |             0  COP|             0  UN |             0  UN |
|1409031           |             0  COP|             0  UN |             0  UN |
|1409266           |             0  COP|             0  UN |             0  UN |
|1409267           |             0  COP|             0  UN |             0  UN |
|1409770           |             0  COP|             0  UN |             0  UN |
|1409949           |             0  COP|             0  UN |             0  UN |
|1409950           |             0  COP|             0  UN |             0  UN |
|1409951           |             0  COP|             0  UN |             0  UN |
|1409952           |             0  COP|             0  UN |             0  UN |
|1409953           |             0  COP|             0  UN |             0  UN |
|1409954           |             0  COP|             0  UN |             0  UN |
|1410331           |             0  COP|             0  UN |             0  UN |
|1419329           |             0  COP|             0  UN |             0  UN |
|1420145           |             0  COP|             0  UN |             0  UN |
|1420146           |             0  COP|             0  UN |             0  UN |
|1420148           |             0  COP|             0  UN |             0  UN |
|1420708           |             0  COP|             0  UN |             0  UN |
|1420709           |             0  COP|             0  UN |             0  UN |
|1420815           |             0  COP|             0  UN |             0  UN |
|14218             |             0  COP|             0  UN |             0  UN |
|1421829           |             0  COP|             0  UN |             0  UN |
|1422174           |             0  COP|             0  UN |             0  UN |
|1422464           |             0  COP|             0  UN |             0  UN |
|1422607           |             0  COP|             0  UN |             0  UN |
|1422608           |             0  COP|             0  UN |             0  UN |
|1422713           |             0  COP|             0  UN |             0  UN |
|1422714           |             0  COP|             0  UN |             0  UN |
|1422715           |             0  COP|             0  UN |             0  UN |
|1422716           |             0  COP|             0  UN |             0  UN |
|1424104           |             0  COP|             0  UN |             0  UN |
|1424215           |             0  COP|             0  UN |             0  UN |
|1424216           |             0  COP|             0  UN |             0  UN |
|1424217           |             0  COP|             0  UN |             0  UN |
|1424218           |             0  COP|             0  UN |             0  UN |
|1424219           |             0  COP|             0  UN |             0  UN |
|1424220           |             0  COP|             0  UN |             0  UN |
|1424221           |             0  COP|             0  UN |             0  UN |
|1426133           |             0  COP|             0  UN |             0  UN |
|1435347           |             0  COP|             0  UN |             0  UN |
|1435348           |             0  COP|             0  UN |             0  UN |
|1435349           |             0  COP|             0  UN |             0  UN |
|1435469           |             0  COP|             0  UN |             0  UN |
|1435470           |             0  COP|             0  UN |             0  UN |
|1436089           |             0  COP|             0  UN |             0  UN |
|1436450           |             0  COP|             0  UN |             0  UN |
|1436452           |             0  COP|             0  UN |             0  UN |
|1436453           |             0  COP|             0  UN |             0  UN |
|1436454           |             0  COP|             0  UN |             0  UN |
|1437730           |             0  COP|             0  UN |             0  UN |
|1437731           |             0  COP|             0  UN |             0  UN |
|1437732           |             0  COP|             0  UN |             0  UN |
|1438026           |             0  COP|             0  UN |             0  UN |
|1438027           |             0  COP|             0  UN |             0  UN |
|1438028           |             0  COP|             0  UN |             0  UN |
|1438029           |             0  COP|             0  UN |             0  UN |
|1438030           |             0  COP|             0  UN |             0  UN |
|1438031           |             0  COP|             0  UN |             0  UN |
|1439061           |             0  COP|             0  UN |             0  UN |
|1439062           |             0  COP|             0  UN |             0  UN |
|1439063           |             0  COP|             0  UN |             0  UN |
|1440055           |             0  COP|             0  UN |             0  UN |
|1440056           |             0  COP|             0  UN |             0  UN |
|1441350           |             0  COP|             0  UN |             0  UN |
|1441351           |             0  COP|             0  UN |             0  UN |
|1441352           |             0  COP|             0  UN |             0  UN |
|1441608           |             0  COP|             0  UN |             0  UN |
|1441609           |             0  COP|             0  UN |             0  UN |
|1441839           |             0  COP|             0  UN |             0  UN |
|1441840           |             0  COP|             0  UN |             0  UN |
|1441841           |             0  COP|             0  UN |             0  UN |
|1441842           |             0  COP|             0  UN |             0  UN |
|1442045           |             0  COP|             0  UN |             0  UN |
|1442137           |             0  COP|             0  UN |             0  UN |
|1442139           |             0  COP|             0  UN |             0  UN |
|1442140           |             0  COP|             0  UN |             0  UN |
|1442256           |             0  COP|             0  UN |             0  UN |
|1442417           |             0  COP|             0  UN |             0  UN |
|1442418           |             0  COP|             0  UN |             0  UN |
|1442419           |             0  COP|             0  UN |             0  UN |
|1443987           |             0  COP|             0  UN |             0  UN |
|1443988           |             0  COP|             0  UN |             0  UN |
|1443989           |             0  COP|             0  UN |             0  UN |
|1443990           |             0  COP|             0  UN |             0  UN |
|1445494           |             0  COP|             0  UN |             0  UN |
|1445495           |             0  COP|             0  UN |             0  UN |
|1445627           |             0  COP|             0  UN |             0  UN |
|1445628           |             0  COP|             0  UN |             0  UN |
|1445770           |             0  COP|             0  UN |             0  UN |
|1446101           |             0  COP|             0  UN |             0  UN |
|1446102           |             0  COP|             0  UN |             0  UN |
|1446103           |             0  COP|             0  UN |             0  UN |
|1446372           |             0  COP|             0  UN |             0  UN |
|1446373           |             0  COP|             0  UN |             0  UN |
|1447032           |             0  COP|             0  UN |             0  UN |
|1447080           |             0  COP|             0  UN |             0  UN |
|1447081           |             0  COP|             0  UN |             0  UN |
|1447584           |             0  COP|             0  UN |             0  UN |
|1447993           |             0  COP|             0  UN |             0  UN |
|1448062           |             0  COP|             0  UN |             0  UN |
|1454424           |             0  COP|             0  UN |             0  UN |
|1454474           |             0  COP|             0  UN |             0  UN |
|1454475           |             0  COP|             0  UN |             0  UN |
|1454525           |             0  COP|             0  UN |             0  UN |
|1454629           |             0  COP|             0  UN |             0  UN |
|1454630           |             0  COP|             0  UN |             0  UN |
|1454631           |             0  COP|             0  UN |             0  UN |
|1454632           |             0  COP|             0  UN |             0  UN |
|1454633           |             0  COP|             0  UN |             0  UN |
|1454635           |             0  COP|             0  UN |             0  UN |
|1454750           |             0  COP|             0  UN |             0  UN |
|1455034           |             0  COP|             0  UN |             0  UN |
|1455035           |             0  COP|             0  UN |             0  UN |
|1455036           |             0  COP|             0  UN |             0  UN |
|1455037           |             0  COP|             0  UN |             0  UN |
|1455251           |             0  COP|             0  UN |             0  UN |
|1455319           |             0  COP|             0  UN |             0  UN |
|1455339           |             0  COP|             0  UN |             0  UN |
|1455340           |             0  COP|             0  UN |             0  UN |
|1455341           |             0  COP|             0  UN |             0  UN |
|1455342           |             0  COP|             0  UN |             0  UN |
|1455343           |             0  COP|             0  UN |             0  UN |
|1455345           |             0  COP|             0  UN |             0  UN |
|1455846           |             0  COP|             0  UN |             0  UN |
|1455965           |             0  COP|             0  UN |             0  UN |
|1455966           |             0  COP|             0  UN |             0  UN |
|1455969           |             0  COP|             0  UN |             0  UN |
|1455970           |             0  COP|             0  UN |             0  UN |
|1456688           |             0  COP|             0  UN |             0  UN |
|1456711           |             0  COP|             0  UN |             0  UN |
|1456712           |             0  COP|             0  UN |             0  UN |
|1456713           |             0  COP|             0  UN |             0  UN |
|1457045           |             0  COP|             0  UN |             0  UN |
|1457046           |             0  COP|             0  UN |             0  UN |
|1457047           |             0  COP|             0  UN |             0  UN |
|1457048           |             0  COP|             0  UN |             0  UN |
|1459387           |             0  COP|             0  UN |             0  UN |
|1459388           |             0  COP|             0  UN |             0  UN |
|1459389           |             0  COP|             0  UN |             0  UN |
|1459390           |             0  COP|             0  UN |             0  UN |
|1459391           |             0  COP|             0  UN |             0  UN |
|1459392           |             0  COP|             0  UN |             0  UN |
|1459556           |             0  COP|             0  UN |             0  UN |
|1459557           |             0  COP|             0  UN |             0  UN |
|1459614           |             0  COP|             0  UN |             0  UN |
|1460561           |             0  COP|             0  UN |             0  UN |
|1460562           |             0  COP|             0  UN |             0  UN |
|1460563           |             0  COP|             0  UN |             0  UN |
|1460644           |             0  COP|             0  UN |             0  UN |
|1461006           |             0  COP|             0  UN |             0  UN |
|1461008           |             0  COP|             0  UN |             0  UN |
|1461009           |             0  COP|             0  UN |             0  UN |
|1461010           |             0  COP|             0  UN |             0  UN |
|1461011           |             0  COP|             0  UN |             0  UN |
|1461811           |             0  COP|             0  UN |             0  UN |
|1461812           |             0  COP|             0  UN |             0  UN |
|1461813           |             0  COP|             0  UN |             0  UN |
|1461814           |             0  COP|             0  UN |             0  UN |
|1461815           |             0  COP|             0  UN |             0  UN |
|1461816           |             0  COP|             0  UN |             0  UN |
|1461817           |             0  COP|             0  UN |             0  UN |
|1461819           |             0  COP|             0  UN |             0  UN |
|1463174           |             0  COP|             0  UN |             0  UN |
|1463175           |             0  COP|             0  UN |             0  UN |
|1463176           |             0  COP|             0  UN |             0  UN |
|1463177           |             0  COP|             0  UN |             0  UN |
|1463888           |             0  COP|             0  UN |             0  UN |
|1464881           |             0  COP|             0  UN |             0  UN |
|1464882           |             0  COP|             0  UN |             0  UN |
|1464883           |             0  COP|             0  UN |             0  UN |
|1464884           |             0  COP|             0  UN |             0  UN |
|1464885           |             0  COP|             0  UN |             0  UN |
|1464886           |             0  COP|             0  UN |             0  UN |
|1464887           |             0  COP|             0  UN |             0  UN |
|1464888           |             0  COP|             0  UN |             0  UN |
|1464889           |             0  COP|             0  UN |             0  UN |
|1465178           |             0  COP|             0  UN |             0  UN |
|1465179           |             0  COP|             0  UN |             0  UN |
|1465485           |             0  COP|             0  UN |             0  UN |
|1465486           |             0  COP|             0  UN |             0  UN |
|1466321           |             0  COP|             0  UN |             0  UN |
|1466426           |             0  COP|             0  UN |             0  UN |
|1466428           |             0  COP|             0  UN |             0  UN |
|1466429           |             0  COP|             0  UN |             0  UN |
|1466430           |             0  COP|             0  UN |             0  UN |
|1466431           |             0  COP|             0  UN |             0  UN |
|1466474           |             0  COP|             0  UN |             0  UN |
|1466480           |             0  COP|             0  UN |             0  UN |
|1466481           |             0  COP|             0  UN |             0  UN |
|1466482           |             0  COP|             0  UN |             0  UN |
|1466483           |             0  COP|             0  UN |             0  UN |
|1466484           |             0  COP|             0  UN |             0  UN |
|1466485           |             0  COP|             0  UN |             0  UN |
|1466486           |             0  COP|             0  UN |             0  UN |
|1466496           |             0  COP|             0  UN |             0  UN |
|1466497           |             0  COP|             0  UN |             0  UN |
|1466520           |             0  COP|             0  UN |             0  UN |
|1466521           |             0  COP|             0  UN |             0  UN |
|1467192           |             0  COP|             0  UN |             0  UN |
|1467349           |             0  COP|             0  UN |             0  UN |
|1467350           |             0  COP|             0  UN |             0  UN |
|1467351           |             0  COP|             0  UN |             0  UN |
|1467352           |             0  COP|             0  UN |             0  UN |
|1468390           |             0  COP|             0  UN |             0  UN |
|1468391           |             0  COP|             0  UN |             0  UN |
|1468392           |             0  COP|             0  UN |             0  UN |
|1468393           |             0  COP|             0  UN |             0  UN |
|1468394           |             0  COP|             0  UN |             0  UN |
|1468395           |             0  COP|             0  UN |             0  UN |
|1468398           |             0  COP|             0  UN |             0  UN |
|1468399           |             0  COP|             0  UN |             0  UN |
|1472804           |             0  COP|             0  UN |             0  UN |
|1474077           |             0  COP|             0  UN |             0  UN |
|1474253           |             0  COP|             0  UN |             0  UN |
|1474254           |             0  COP|             0  UN |             0  UN |
|1474275           |             0  COP|             0  UN |             0  UN |
|1474276           |             0  COP|             0  UN |             0  UN |
|1474277           |             0  COP|             0  UN |             0  UN |
|1474357           |             0  COP|             0  UN |             0  UN |
|1475632           |             0  COP|             0  UN |             0  UN |
|1475633           |             0  COP|             0  UN |             0  UN |
|1475757           |             0  COP|             0  UN |             0  UN |
|1475821           |             0  COP|             0  UN |             0  UN |
|1475822           |             0  COP|             0  UN |             0  UN |
|1475823           |             0  COP|             0  UN |             0  UN |
|1476231           |             0  COP|             0  UN |             0  UN |
|1476232           |             0  COP|             0  UN |             0  UN |
|1476233           |             0  COP|             0  UN |             0  UN |
|1476234           |             0  COP|             0  UN |             0  UN |
|1476235           |             0  COP|             0  UN |             0  UN |
|1476236           |             0  COP|             0  UN |             0  UN |
|1476237           |             0  COP|             0  UN |             0  UN |
|1476397           |             0  COP|             0  UN |             0  UN |
|1476587           |             0  COP|             0  UN |             0  UN |
|1477408           |             0  COP|             0  UN |             0  UN |
|1477409           |             0  COP|             0  UN |             0  UN |
|1477580           |             0  COP|             0  UN |             0  UN |
|1477581           |             0  COP|             0  UN |             0  UN |
|1477582           |             0  COP|             0  UN |             0  UN |
|1477909           |             0  COP|             0  UN |             0  UN |
|1478279           |             0  COP|             0  UN |             0  UN |
|1478283           |             0  COP|             0  UN |             0  UN |
|1478640           |             0  COP|             0  UN |             0  UN |
|1478641           |             0  COP|             0  UN |             0  UN |
|1478642           |             0  COP|             0  UN |             0  UN |
|1478643           |             0  COP|             0  UN |             0  UN |
|1478668           |             0  COP|             0  UN |             0  UN |
|1478669           |             0  COP|             0  UN |             0  UN |
|1478670           |             0  COP|             0  UN |             0  UN |
|1478671           |             0  COP|             0  UN |             0  UN |
|1478672           |             0  COP|             0  UN |             0  UN |
|1478743           |             0  COP|             0  UN |             0  UN |
|1478744           |             0  COP|             0  UN |             0  UN |
|1478881           |             0  COP|             0  UN |             0  UN |
|1478882           |             0  COP|             0  UN |             0  UN |
|1478883           |             0  COP|             0  UN |             0  UN |
|1478884           |             0  COP|             0  UN |             0  UN |
|1478885           |             0  COP|             0  UN |             0  UN |
|1480145           |             0  COP|             0  UN |             0  UN |
|1480354           |             0  COP|             0  UN |             0  UN |
|1480355           |             0  COP|             0  UN |             0  UN |
|1480598           |             0  COP|             0  UN |             0  UN |
|1480599           |             0  COP|             0  UN |             0  UN |
|1480601           |             0  COP|             0  UN |             0  UN |
|1480923           |             0  COP|             0  UN |             0  UN |
|1480924           |             0  COP|             0  UN |             0  UN |
|1481050           |             0  COP|             0  UN |             0  UN |
|1481051           |             0  COP|             0  UN |             0  UN |
|1481052           |             0  COP|             0  UN |             0  UN |
|1481053           |             0  COP|             0  UN |             0  UN |
|1481285           |             0  COP|             0  UN |             0  UN |
|1481286           |             0  COP|             0  UN |             0  UN |
|1481385           |             0  COP|             0  UN |             0  UN |
|1481386           |             0  COP|             0  UN |             0  UN |
|1482236           |             0  COP|             0  UN |             0  UN |
|1482647           |             0  COP|             0  UN |             0  UN |
|1482648           |             0  COP|             0  UN |             0  UN |
|1483278           |             0  COP|             0  UN |             0  UN |
|1483279           |             0  COP|             0  UN |             0  UN |
|1483280           |             0  COP|             0  UN |             0  UN |
|1483290           |             0  COP|             0  UN |             0  UN |
|1483291           |             0  COP|             0  UN |             0  UN |
|1483394           |             0  COP|             0  UN |             0  UN |
|1483657           |             0  COP|             0  UN |             0  UN |
|1483658           |             0  COP|             0  UN |             0  UN |
|1484957           |             0  COP|             0  UN |             0  UN |
|1485633           |             0  COP|             0  UN |             0  UN |
|1485634           |             0  COP|             0  UN |             0  UN |
|1485635           |             0  COP|             0  UN |             0  UN |
|1486551           |             0  COP|             0  UN |             0  UN |
|1486556           |             0  COP|             0  UN |             0  UN |
|1486643           |             0  COP|             0  UN |             0  UN |
|1486644           |             0  COP|             0  UN |             0  UN |
|1486645           |             0  COP|             0  UN |             0  UN |
|1486646           |             0  COP|             0  UN |             0  UN |
|1486647           |             0  COP|             0  UN |             0  UN |
|1486648           |             0  COP|             0  UN |             0  UN |
|1486649           |             0  COP|             0  UN |             0  UN |
|1486650           |             0  COP|             0  UN |             0  UN |
|1486651           |             0  COP|             0  UN |             0  UN |
|1486652           |             0  COP|             0  UN |             0  UN |
|1486653           |             0  COP|             0  UN |             0  UN |
|1486654           |             0  COP|             0  UN |             0  UN |
|1486670           |             0  COP|             0  UN |             0  UN |
|1486671           |             0  COP|             0  UN |             0  UN |
|1486675           |             0  COP|             0  UN |             0  UN |
|1487214           |             0  COP|             0  UN |             0  UN |
|1487215           |             0  COP|             0  UN |             0  UN |
|1487216           |             0  COP|             0  UN |             0  UN |
|1487217           |             0  COP|             0  UN |             0  UN |
|1487218           |             0  COP|             0  UN |             0  UN |
|1487333           |             0  COP|             0  UN |             0  UN |
|1488056           |             0  COP|             0  UN |             0  UN |
|1488848           |             0  COP|             0  UN |             0  UN |
|1488850           |             0  COP|             0  UN |             0  UN |
|1488851           |             0  COP|             0  UN |             0  UN |
|1488852           |             0  COP|             0  UN |             0  UN |
|1488853           |             0  COP|             0  UN |             0  UN |
|1489041           |             0  COP|             0  UN |             0  UN |
|1489042           |             0  COP|             0  UN |             0  UN |
|1489043           |             0  COP|             0  UN |             0  UN |
|1489049           |             0  COP|             0  UN |             0  UN |
|1489060           |             0  COP|             0  UN |             0  UN |
|1489097           |             0  COP|             0  UN |             0  UN |
|1489098           |             0  COP|             0  UN |             0  UN |
|1489099           |             0  COP|             0  UN |             0  UN |
|1489265           |             0  COP|             0  UN |             0  UN |
|1490262           |             0  COP|             0  UN |             0  UN |
|1490263           |             0  COP|             0  UN |             0  UN |
|1490264           |             0  COP|             0  UN |             0  UN |
|1490267           |             0  COP|             0  UN |             0  UN |
|1490268           |             0  COP|             0  UN |             0  UN |
|1490531           |             0  COP|             0  UN |             0  UN |
|1490532           |             0  COP|             0  UN |             0  UN |
|1490533           |             0  COP|             0  UN |             0  UN |
|1490534           |             0  COP|             0  UN |             0  UN |
|1490535           |             0  COP|             0  UN |             0  UN |
|1490536           |             0  COP|             0  UN |             0  UN |
|1490537           |             0  COP|             0  UN |             0  UN |
|1490869           |             0  COP|             0  UN |             0  UN |
|1490870           |             0  COP|             0  UN |             0  UN |
|1490871           |             0  COP|             0  UN |             0  UN |
|1491186           |             0  COP|             0  UN |             0  UN |
|1491187           |             0  COP|             0  UN |             0  UN |
|1491188           |             0  COP|             0  UN |             0  UN |
|1491189           |             0  COP|             0  UN |             0  UN |
|1491190           |             0  COP|             0  UN |             0  UN |
|1491270           |             0  COP|             0  UN |             0  UN |
|1491271           |             0  COP|             0  UN |             0  UN |
|1492066           |             0  COP|             0  UN |             0  UN |
|1492554           |             0  COP|             0  UN |             0  UN |
|1493759           |             0  COP|             0  UN |             0  UN |
