Cantidad Material: 1382
--------------------------------------------------------------------------------
|Material          |  Val.stk.valor.   |  Stock valorado   |    Cantidad SC    |
|1042092           |             0  COP|             0  UN |             0  UN |
|1042367           |             0  COP|             0  UN |             0  UN |
|1043123           |             0  COP|             0  UN |             0  UN |
|1043128           |             0  COP|             0  UN |             0  UN |
|1043153           |             0  COP|             0  UN |             0  UN |
|1043158           |             0  COP|             0  UN |             0  UN |
|1059999           |             0  COP|             0  UN |             0  UN |
|1060001           |             0  COP|             0  UN |             0  UN |
|1062315           |             0  COP|             0  UN |             0  UN |
|1071499           |             0  COP|             0  UN |             0  UN |
|1071620           |             0  COP|             0  UN |             0  UN |
|1071661           |             0  COP|             0  UN |             0  UN |
|1071737           |             0  COP|             0  UN |             0  UN |
|1074720           |             0  COP|             0  UN |             0  UN |
|1077059           |             0  COP|             0  UN |             0  UN |
|1077060           |             0  COP|             0  UN |             0  UN |
|1077061           |             0  COP|             0  UN |             0  UN |
|1077093           |             0  COP|             0  UN |             0  UN |
|1077094           |             0  COP|             0  UN |             0  UN |
|1077095           |             0  COP|             0  UN |             0  UN |
|1077096           |             0  COP|             0  UN |             0  UN |
|1077097           |             0  COP|             0  UN |             0  UN |
|1077098           |             0  COP|             0  UN |             0  UN |
|1079045           |             0  COP|             0  UN |             0  UN |
|1085393           |             0  COP|             0  UN |             0  UN |
|1089392           |             0  COP|             0  UN |             0  UN |
|1089393           |             0  COP|             0  UN |             0  UN |
|1091636           |             0  COP|             0  UN |             0  UN |
|1094047           |             0  COP|             0  UN |             0  UN |
|1094048           |             0  COP|             0  UN |             0  UN |
|1095408           |             0  COP|             0  UN |             0  UN |
|1095781           |             0  COP|             0  UN |             0  UN |
|1095782           |             0  COP|             0  UN |             0  UN |
|1095783           |             0  COP|             0  UN |             0  UN |
|1096052           |             0  COP|             0  UN |             0  UN |
|1096064           |             0  COP|             0  UN |             0  UN |
|1096215           |             0  COP|             0  UN |             0  UN |
|1096216           |             0  COP|             0  UN |             0  UN |
|1096217           |             0  COP|             0  UN |             0  UN |
|1096218           |             0  COP|             0  UN |             0  UN |
|1097512           |             0  COP|             0  UN |             0  UN |
|1097513           |             0  COP|             0  UN |             0  UN |
|1098449           |             0  COP|             0  UN |             0  UN |
|1098450           |             0  COP|             0  UN |             0  UN |
|1098451           |             0  COP|             0  UN |             0  UN |
|1106314           |             0  COP|             0  UN |             0  UN |
|1107960           |             0  COP|             0  UN |             0  UN |
|1108660           |             0  COP|             0  UN |             0  UN |
|1115225           |             0  COP|             0  UN |             0  UN |
|1123468           |             0  COP|             0  UN |             0  UN |
|1123469           |             0  COP|             0  UN |             0  UN |
|1123470           |             0  COP|             0  UN |             0  UN |
|1126694           |             0  COP|             0  UN |             0  UN |
|1126695           |             0  COP|             0  UN |             0  UN |
|1126696           |             0  COP|             0  UN |             0  UN |
|1126697           |             0  COP|             0  UN |             0  UN |
|1126698           |             0  COP|             0  UN |             0  UN |
|1126699           |             0  COP|             0  UN |             0  UN |
|1126701           |             0  COP|             0  UN |             0  UN |
|1126702           |             0  COP|             0  UN |             0  UN |
|1126703           |             0  COP|             0  UN |             0  UN |
|1128380           |             0  COP|             0  UN |             0  UN |
|1132544           |             0  COP|             0  UN |             0  UN |
|1143749           |             0  COP|             0  UN |             0  UN |
|1143750           |             0  COP|             0  UN |             0  UN |
|1143751           |             0  COP|             0  UN |             0  UN |
|1143753           |             0  COP|             0  UN |             0  UN |
|1143754           |             0  COP|             0  UN |             0  UN |
|1143755           |             0  COP|             0  UN |             0  UN |
|1143756           |             0  COP|             0  UN |             0  UN |
|1143757           |             0  COP|             0  UN |             0  UN |
|1143758           |             0  COP|             0  UN |             0  UN |
|1143759           |             0  COP|             0  UN |             0  UN |
|1143760           |             0  COP|             0  UN |             0  UN |
|1145854           |             0  COP|             0  UN |             0  UN |
|1145855           |             0  COP|             0  UN |             0  UN |
|1147518           |             0  COP|             0  UN |             0  UN |
|1150844           |             0  COP|             0  UN |             0  UN |
|1151049           |             0  COP|             0  UN |             0  UN |
|1151493           |             0  COP|             0  UN |             0  UN |
|1151494           |             0  COP|             0  UN |             0  UN |
|1152226           |             0  COP|             0  UN |             0  UN |
|1152227           |             0  COP|             0  UN |             0  UN |
|1152228           |             0  COP|             0  UN |             0  UN |
|1152229           |             0  COP|             0  UN |             0  UN |
|1152232           |             0  COP|             0  UN |             0  UN |
|1152233           |             0  COP|             0  UN |             0  UN |
|1152234           |             0  COP|             0  UN |             0  UN |
|1156586           |             0  COP|             0  UN |             0  UN |
|1158966           |             0  COP|             0  UN |             0  UN |
|1158967           |             0  COP|             0  UN |             0  UN |
|1158968           |             0  COP|             0  UN |             0  UN |
|1163315           |             0  COP|             0  UN |             0  UN |
|1166386           |             0  COP|             0  UN |             0  UN |
|1172582           |             0  COP|             0  UN |             0  UN |
|1172583           |             0  COP|             0  UN |             0  UN |
|1177539           |             0  COP|             0  UN |             0  UN |
|1178558           |             0  COP|             0  UN |             0  UN |
|1179173           |             0  COP|             0  UN |             0  UN |
|1182084           |             0  COP|             0  UN |             0  UN |
|1182085           |             0  COP|             0  UN |             0  UN |
|1184526           |             0  COP|             0  UN |             0  UN |
|1190993           |             0  COP|             0  UN |             0  UN |
|1209817           |             0  COP|             0  UN |             0  UN |
|1209818           |             0  COP|             0  UN |             0  UN |
|1209819           |             0  COP|             0  UN |             0  UN |
|1209820           |             0  COP|             0  UN |             0  UN |
|1209821           |             0  COP|             0  UN |             0  UN |
|1209822           |             0  COP|             0  UN |             0  UN |
|1209823           |             0  COP|             0  UN |             0  UN |
|1209824           |             0  COP|             0  UN |             0  UN |
|1209825           |             0  COP|             0  UN |             0  UN |
|1209826           |             0  COP|             0  UN |             0  UN |
|1209827           |             0  COP|             0  UN |             0  UN |
|1209828           |             0  COP|             0  UN |             0  UN |
|15045             |             0  COP|             0  UN |             0  UN |
|15479             |             0  COP|             0  UN |             0  UN |
|15484             |             0  COP|             0  UN |             0  UN |
|15571             |             0  COP|             0  UN |             0  UN |
|15575             |             0  COP|             0  UN |             0  UN |
|15598             |             0  COP|             0  UN |             0  UN |
|15610             |             0  COP|             0  UN |             0  UN |
|15613             |             0  COP|             0  UN |             0  UN |
|19467             |             0  COP|             0  UN |             0  UN |
|20115             |             0  COP|             0  UN |             0  UN |
|20131             |             0  COP|             0  UN |             0  UN |
|21612             |             0  COP|             0  UN |             0  UN |
|21616             |             0  COP|             0  UN |             0  UN |
|21783             |             0  COP|             0  UN |             0  UN |
|22011             |             0  COP|             0  UN |             0  UN |
|22627             |             0  COP|             0  UN |             0  UN |
|22628             |             0  COP|             0  UN |             0  UN |
|22678             |             0  COP|             0  UN |             0  UN |
|22790             |             0  COP|             0  UN |             0  UN |
|22838             |             0  COP|             0  UN |             0  UN |
|22839             |             0  COP|             0  UN |             0  UN |
|22840             |             0  COP|             0  UN |             0  UN |
|22842             |             0  COP|             0  UN |             0  UN |
|22858             |             0  COP|             0  UN |             0  UN |
|23062             |             0  COP|             0  UN |             0  UN |
|23177             |             0  COP|             0  UN |             0  UN |
|23403             |             0  COP|             0  UN |             0  UN |
|25319             |             0  COP|             0  UN |             0  UN |
|25589             |             0  COP|             0  UN |             0  UN |
|25595             |             0  COP|             0  UN |             0  UN |
|25730             |             0  COP|             0  UN |             0  UN |
|25936             |             0  COP|             0  UN |             0  UN |
|25937             |             0  COP|             0  UN |             0  UN |
|26883             |             0  COP|             0  UN |             0  UN |
|27835             |             0  COP|             0  UN |             0  UN |
|28586             |             0  COP|             0  UN |             0  UN |
|28590             |             0  COP|             0  UN |             0  UN |
|28594             |             0  COP|             0  UN |             0  UN |
|30120             |             0  COP|             0  UN |             0  UN |
|31483             |             0  COP|             0  UN |             0  UN |
|31488             |             0  COP|             0  UN |             0  UN |
|31489             |             0  COP|             0  UN |             0  UN |
|31702             |             0  COP|             0  UN |             0  UN |
|31992             |             0  COP|             0  UN |             0  UN |
|32004             |             0  COP|             0  UN |             0  UN |
|32241             |             0  COP|             0  UN |             0  UN |
|32243             |             0  COP|             0  UN |             0  UN |
|32277             |             0  COP|             0  UN |             0  UN |
|32280             |             0  COP|             0  UN |             0  UN |
|32320             |             0  COP|             0  UN |             0  UN |
|34339             |             0  COP|             0  UN |             0  UN |
|35284             |             0  COP|             0  UN |             0  UN |
|35285             |             0  COP|             0  UN |             0  UN |
|35871             |             0  COP|             0  UN |             0  UN |
|35879             |             0  COP|             0  UN |             0  UN |
|35880             |             0  COP|             0  UN |             0  UN |
|43081             |             0  COP|             0  UN |             0  UN |
|43209             |             0  COP|             0  UN |             0  UN |
|43625             |             0  COP|             0  UN |             0  UN |
|44129             |             0  COP|             0  UN |             0  UN |
|44339             |             0  COP|             0  UN |             0  UN |
|45082             |             0  COP|             0  UN |             0  UN |
|45176             |             0  COP|             0  UN |             0  UN |
|45611             |             0  COP|             0  UN |             0  UN |
|46066             |             0  COP|             0  UN |             0  UN |
|46073             |             0  COP|             0  UN |             0  UN |
|46074             |             0  COP|             0  UN |             0  UN |
|46075             |             0  COP|             0  UN |             0  UN |
|48300             |             0  COP|             0  UN |             0  UN |
|48546             |             0  COP|             0  UN |             0  UN |
|49783             |             0  COP|             0  UN |             0  UN |
|51274             |             0  COP|             0  UN |             0  UN |
|51308             |             0  COP|             0  UN |             0  UN |
|51324             |             0  COP|             0  UN |             0  UN |
|51325             |             0  COP|             0  UN |             0  UN |
|51748             |             0  COP|             0  UN |             0  UN |
|51751             |             0  COP|             0  UN |             0  UN |
|52451             |             0  COP|             0  UN |             0  UN |
|52453             |             0  COP|             0  UN |             0  UN |
|52456             |             0  COP|             0  UN |             0  UN |
|52458             |             0  COP|             0  UN |             0  UN |
|52463             |             0  COP|             0  UN |             0  UN |
|52653             |             0  COP|             0  UN |             0  UN |
|57593             |             0  COP|             0  UN |             0  UN |
|59940             |             0  COP|             0  UN |             0  UN |
|62877             |             0  COP|             0  UN |             0  UN |
|63708             |             0  COP|             0  UN |             0  UN |
|63788             |             0  COP|             0  UN |             0  UN |
|63789             |             0  COP|             0  UN |             0  UN |
|65556             |             0  COP|             0  UN |             0  UN |
|66632             |             0  COP|             0  UN |             0  UN |
|66860             |             0  COP|             0  UN |             0  UN |
|67104             |             0  COP|             0  UN |             0  UN |
|67105             |             0  COP|             0  UN |             0  UN |
|67477             |             0  COP|             0  UN |             0  UN |
|68083             |             0  COP|             0  UN |             0  UN |
|68122             |             0  COP|             0  UN |             0  UN |
|68123             |             0  COP|             0  UN |             0  UN |
|68140             |             0  COP|             0  UN |             0  UN |
|68141             |             0  COP|             0  UN |             0  UN |
|68142             |             0  COP|             0  UN |             0  UN |
|68157             |             0  COP|             0  UN |             0  UN |
|68160             |             0  COP|             0  UN |             0  UN |
|68161             |             0  COP|             0  UN |             0  UN |
|68196             |             0  COP|             0  UN |             0  UN |
|68198             |             0  COP|             0  UN |             0  UN |
|68281             |             0  COP|             0  UN |             0  UN |
|68583             |             0  COP|             0  UN |             0  UN |
|68584             |             0  COP|             0  UN |             0  UN |
|68589             |             0  COP|             0  UN |             0  UN |
|68590             |             0  COP|             0  UN |             0  UN |
|70845             |             0  COP|             0  UN |             0  UN |
|72234             |             0  COP|             0  UN |             0  UN |
|72622             |             0  COP|             0  UN |             0  UN |
|72623             |             0  COP|             0  UN |             0  UN |
|72937             |             0  COP|             0  UN |             0  UN |
|72938             |             0  COP|             0  UN |             0  UN |
|72956             |             0  COP|             0  UN |             0  UN |
|72957             |             0  COP|             0  UN |             0  UN |
|73051             |             0  COP|             0  UN |             0  UN |
|73054             |             0  COP|             0  UN |             0  UN |
|74182             |             0  COP|             0  UN |             0  UN |
|75563             |             0  COP|             0  UN |             0  UN |
|78819             |             0  COP|             0  UN |             0  UN |
|79242             |             0  COP|             0  UN |             0  UN |
|79285             |             0  COP|             0  UN |             0  UN |
|79353             |             0  COP|             0  UN |             0  UN |
|79898             |             0  COP|             0  UN |             0  UN |
|79922             |             0  COP|             0  UN |             0  UN |
|79936             |             0  COP|             0  UN |             0  UN |
|79946             |             0  COP|             0  UN |             0  UN |
|79973             |             0  COP|             0  UN |             0  UN |
|81660             |             0  COP|             0  UN |             0  UN |
|81906             |             0  COP|             0  UN |             0  UN |
|84149             |             0  COP|             0  UN |             0  UN |
|84391             |             0  COP|             0  UN |             0  UN |
|84399             |             0  COP|             0  UN |             0  UN |
|84400             |             0  COP|             0  UN |             0  UN |
|84411             |             0  COP|             0  UN |             0  UN |
|84659             |             0  COP|             0  UN |             0  UN |
|84871             |             0  COP|             0  UN |             0  UN |
|84873             |             0  COP|             0  UN |             0  UN |
|85004             |             0  COP|             0  UN |             0  UN |
|85029             |             0  COP|             0  UN |             0  UN |
|86692             |             0  COP|             0  UN |             0  UN |
|87526             |             0  COP|             0  UN |             0  UN |
|87681             |             0  COP|             0  UN |             0  UN |
|87682             |             0  COP|             0  UN |             0  UN |
|88087             |             0  COP|             0  UN |             0  UN |
|88716             |             0  COP|             0  UN |             0  UN |
|88725             |             0  COP|             0  UN |             0  UN |
|88745             |             0  COP|             0  UN |             0  UN |
|88746             |             0  COP|             0  UN |             0  UN |
|88747             |             0  COP|             0  UN |             0  UN |
|95058             |             0  COP|             0  UN |             0  UN |
|95087             |             0  COP|             0  UN |             0  UN |
|95088             |             0  COP|             0  UN |             0  UN |
|95206             |             0  COP|             0  UN |             0  UN |
|95222             |             0  COP|             0  UN |             0  UN |
|95380             |             0  COP|             0  UN |             0  UN |
|95485             |             0  COP|             0  UN |             0  UN |
|95495             |             0  COP|             0  UN |             0  UN |
|95500             |             0  COP|             0  UN |             0  UN |
|95522             |             0  COP|             0  UN |             0  UN |
|95524             |             0  COP|             0  UN |             0  UN |
|95526             |             0  COP|             0  UN |             0  UN |
|95585             |             0  COP|             0  UN |             0  UN |
|95830             |             0  COP|             0  UN |             0  UN |
|95875             |             0  COP|             0  UN |             0  UN |
|96346             |             0  COP|             0  UN |             0  UN |
|96418             |             0  COP|             0  UN |             0  UN |
|96419             |             0  COP|             0  UN |             0  UN |
|96421             |             0  COP|             0  UN |             0  UN |
|96422             |             0  COP|             0  UN |             0  UN |
|C2151834          |             0  COP|             0  UN |             0  UN |
|J030290000        |             0  COP|             0  UN |             0  UN |
|J030770000        |             0  COP|             0  UN |             0  UN |
|J036190000        |             0  COP|             0  UN |             0  UN |
|J036550000        |             0  COP|             0  UN |             0  UN |
|J038690000        |             0  COP|             0  UN |             0  UN |
|J038700000        |             0  COP|             0  UN |             0  UN |
|J040710000        |             0  COP|             0  UN |             0  UN |
|J040720000        |             0  COP|             0  UN |             0  UN |
|J042650000        |             0  COP|             0  UN |             0  UN |
|J043380000        |             0  COP|             0  UN |             0  UN |
|J044310000        |             0  COP|             0  UN |             0  UN |
|J044320000        |             0  COP|             0  UN |             0  UN |
|J044330000        |             0  COP|             0  UN |             0  UN |
|J044340000        |             0  COP|             0  UN |             0  UN |
|J044350050        |             0  COP|             0  UN |             0  UN |
|J044350060        |             0  COP|             0  UN |             0  UN |
|J044350070        |             0  COP|             0  UN |             0  UN |
|J044350080        |             0  COP|             0  UN |             0  UN |
|J044350090        |             0  COP|             0  UN |             0  UN |
|J044360050        |             0  COP|             0  UN |             0  UN |
|J044360060        |             0  COP|             0  UN |             0  UN |
|J044360070        |             0  COP|             0  UN |             0  UN |
|J044360080        |             0  COP|             0  UN |             0  UN |
|J044360090        |             0  COP|             0  UN |             0  UN |
|J044370050        |             0  COP|             0  UN |             0  UN |
|J044370060        |             0  COP|             0  UN |             0  UN |
|J044370080        |             0  COP|             0  UN |             0  UN |
|J044370090        |             0  COP|             0  UN |             0  UN |
|J044380000        |             0  COP|             0  UN |             0  UN |
|J044390000        |             0  COP|             0  UN |             0  UN |
|J044400000        |             0  COP|             0  UN |             0  UN |
|J044410000        |             0  COP|             0  UN |             0  UN |
|J044420050        |             0  COP|             0  UN |             0  UN |
|J044420060        |             0  COP|             0  UN |             0  UN |
|J044420070        |             0  COP|             0  UN |             0  UN |
|J044420080        |             0  COP|             0  UN |             0  UN |
|J044420090        |             0  COP|             0  UN |             0  UN |
|J044430050        |             0  COP|             0  UN |             0  UN |
|J044430060        |             0  COP|             0  UN |             0  UN |
|J044430070        |             0  COP|             0  UN |             0  UN |
|J044430080        |             0  COP|             0  UN |             0  UN |
|J044430090        |             0  COP|             0  UN |             0  UN |
|J044440050        |             0  COP|             0  UN |             0  UN |
|J044440060        |             0  COP|             0  UN |             0  UN |
|J044440070        |             0  COP|             0  UN |             0  UN |
|J044440080        |             0  COP|             0  UN |             0  UN |
|J044440090        |             0  COP|             0  UN |             0  UN |
|J044450000        |             0  COP|             0  UN |             0  UN |
|J044460000        |             0  COP|             0  UN |             0  UN |
|J044470000        |             0  COP|             0  UN |             0  UN |
|J044480000        |             0  COP|             0  UN |             0  UN |
|J044490050        |             0  COP|             0  UN |             0  UN |
|J044490060        |             0  COP|             0  UN |             0  UN |
|J044490070        |             0  COP|             0  UN |             0  UN |
|J044490080        |             0  COP|             0  UN |             0  UN |
|J044490090        |             0  COP|             0  UN |             0  UN |
|J044500000        |             0  COP|             0  UN |             0  UN |
|J044510000        |             0  COP|             0  UN |             0  UN |
|J044520000        |             0  COP|             0  UN |             0  UN |
|J044530000        |             0  COP|             0  UN |             0  UN |
|J044540000        |             0  COP|             0  UN |             0  UN |
|J044550010        |             0  COP|             0  UN |             0  UN |
|J044550020        |             0  COP|             0  UN |             0  UN |
|J044560000        |             0  COP|             0  UN |             0  UN |
|J044570000        |             0  COP|             0  UN |             0  UN |
|J044580050        |             0  COP|             0  UN |             0  UN |
|J044580060        |             0  COP|             0  UN |             0  UN |
|J044580070        |             0  COP|             0  UN |             0  UN |
|J044580080        |             0  COP|             0  UN |             0  UN |
|J044580090        |             0  COP|             0  UN |             0  UN |
|J046170000        |             0  COP|             0  UN |             0  UN |
|J052795040        |             0  COP|             0  UN |             0  UN |
|PB0001292         |             0  COP|             0  UN |             0  UN |
|PB0001805         |             0  COP|             0  UN |             0  UN |
|PB0001969         |             0  COP|             0  UN |             0  UN |
|PB0002658         |             0  COP|             0  UN |             0  UN |
|PB0004305         |             0  COP|             0  UN |             0  UN |
|PB0005222         |             0  COP|             0  UN |             0  UN |
|PB0007419         |             0  COP|             0  UN |             0  UN |
|PB0007633         |             0  COP|             0  UN |             0  UN |
|PB0007634         |             0  COP|             0  UN |             0  UN |
|PB0007635         |             0  COP|             0  UN |             0  UN |
|PB0007636         |             0  COP|             0  UN |             0  UN |
|PB0007637         |             0  COP|             0  UN |             0  UN |
|PB0007638         |             0  COP|             0  UN |             0  UN |
|PB0007639         |             0  COP|             0  UN |             0  UN |
|PB0007640         |             0  COP|             0  UN |             0  UN |
|PB0007641         |             0  COP|             0  UN |             0  UN |
|PB0007642         |             0  COP|             0  UN |             0  UN |
|PB0007643         |             0  COP|             0  UN |             0  UN |
|PB0007759         |             0  COP|             0  UN |             0  UN |
|PB0008473         |             0  COP|             0  UN |             0  UN |
|PB0009620         |             0  COP|             0  UN |             0  UN |
|PB0009631         |             0  COP|             0  UN |             0  UN |
|PB0009869         |             0  COP|             0  UN |             0  UN |
|PB0009870         |             0  COP|             0  UN |             0  UN |
|PB0009891         |             0  COP|             0  UN |             0  UN |
|PB0009892         |             0  COP|             0  UN |             0  UN |
|PB0011488         |             0  COP|             0  UN |             0  UN |
|PB0011489         |             0  COP|             0  UN |             0  UN |
|PB0011521         |             0  COP|             0  UN |             0  UN |
|PB0011522         |             0  COP|             0  UN |             0  UN |
|PB0011525         |             0  COP|             0  UN |             0  UN |
|PB0011526         |             0  COP|             0  UN |             0  UN |
|PB0016535         |             0  COP|             0  UN |             0  UN |
|PB0016536         |             0  COP|             0  UN |             0  UN |
|PB0016700         |             0  COP|             0  UN |             0  UN |
|PB0016713         |             0  COP|             0  UN |             0  UN |
|PB0016714         |             0  COP|             0  UN |             0  UN |
|PB0016716         |             0  COP|             0  UN |             0  UN |
|PB0016717         |             0  COP|             0  UN |             0  UN |
|PB0016718         |             0  COP|             0  UN |             0  UN |
|PB0016721         |             0  COP|             0  UN |             0  UN |
|PB0016722         |             0  COP|             0  UN |             0  UN |
|PB0016723         |             0  COP|             0  UN |             0  UN |
|PB0016724         |             0  COP|             0  UN |             0  UN |
|PB0016725         |             0  COP|             0  UN |             0  UN |
|PB0016726         |             0  COP|             0  UN |             0  UN |
|PB0016727         |             0  COP|             0  UN |             0  UN |
|PB0016728         |             0  COP|             0  UN |             0  UN |
|PB0016732         |             0  COP|             0  UN |             0  UN |
|PB0017623         |             0  COP|             0  UN |             0  UN |
|PB0019136         |             0  COP|             0  UN |             0  UN |
|PB0020079         |             0  COP|             0  UN |             0  UN |
|PB0021350         |             0  COP|             0  UN |             0  UN |
|PB0023602         |             0  COP|             0  UN |             0  UN |
|PB0025355         |             0  COP|             0  UN |             0  UN |
|PB0025501         |             0  COP|             0  UN |             0  UN |
|PB0025502         |             0  COP|             0  UN |             0  UN |
|PB0025922         |             0  COP|             0  UN |             0  UN |
|PB0025992         |             0  COP|             0  UN |             0  UN |
|PB0026308         |             0  COP|             0  UN |             0  UN |
|PB0028713         |             0  COP|             0  UN |             0  UN |
|PB0028717         |             0  COP|             0  UN |             0  UN |
|PB0029069         |             0  COP|             0  UN |             0  UN |
|PB0029837         |             0  COP|             0  UN |             0  UN |
|PB0030108         |             0  COP|             0  UN |             0  UN |
|PB0030251         |             0  COP|             0  UN |             0  UN |
|PB0030381         |             0  COP|             0  UN |             0  UN |
|PB0030490         |             0  COP|             0  UN |             0  UN |
|PB0030928         |             0  COP|             0  UN |             0  UN |
|PB0030947         |             0  COP|             0  UN |             0  UN |
|PB0030952         |             0  COP|             0  UN |             0  UN |
|PB0031842         |             0  COP|             0  UN |             0  UN |
|PB0032139         |             0  COP|             0  UN |             0  UN |
|PB0032260         |             0  COP|             0  UN |             0  UN |
|PB0032267         |             0  COP|             0  UN |             0  UN |
|PB0032269         |             0  COP|             0  UN |             0  UN |
|PB0032273         |             0  COP|             0  UN |             0  UN |
|PB0032275         |             0  COP|             0  UN |             0  UN |
|PB0032285         |             0  COP|             0  UN |             0  UN |
|PB0032286         |             0  COP|             0  UN |             0  UN |
|PB0032287         |             0  COP|             0  UN |             0  UN |
|PB0032288         |             0  COP|             0  UN |             0  UN |
|PB0032289         |             0  COP|             0  UN |             0  UN |
|PB0032612         |             0  COP|             0  UN |             0  UN |
|PB0033058         |             0  COP|             0  UN |             0  UN |
|PB0033069         |             0  COP|             0  UN |             0  UN |
|PB0033565         |             0  COP|             0  UN |             0  UN |
|PB0034674         |             0  COP|             0  UN |             0  UN |
|PB0034812         |             0  COP|             0  UN |             0  UN |
|PB0036048         |             0  COP|             0  UN |             0  UN |
|PB0036049         |             0  COP|             0  UN |             0  UN |
|PB0036304         |             0  COP|             0  UN |             0  UN |
|PB0036548         |             0  COP|             0  UN |             0  UN |
|PB0036549         |             0  COP|             0  UN |             0  UN |
|PB0036560         |             0  COP|             0  UN |             0  UN |
|PB0036573         |             0  COP|             0  UN |             0  UN |
|PB0036651         |             0  COP|             0  UN |             0  UN |
|PB0036743         |             0  COP|             0  UN |             0  UN |
|PB0037168         |             0  COP|             0  UN |             0  UN |
|PB0037841         |             0  COP|             0  UN |             0  UN |
|PB0038208         |             0  COP|             0  UN |             0  UN |
|PB0038209         |             0  COP|             0  UN |             0  UN |
|PB0038493         |             0  COP|             0  UN |             0  UN |
|PB0038711         |             0  COP|             0  UN |             0  UN |
|PB0038714         |             0  COP|             0  UN |             0  UN |
|PB0038845         |             0  COP|             0  UN |             0  UN |
|PB0038897         |             0  COP|             0  UN |             0  UN |
|PB0039181         |             0  COP|             0  UN |             0  UN |
|PB0039758         |             0  COP|             0  UN |             0  UN |
|PB0039814         |             0  COP|             0  UN |             0  UN |
|PB0040061         |             0  COP|             0  UN |             0  UN |
|PB0040063         |             0  COP|             0  UN |             0  UN |
|PB0040064         |             0  COP|             0  UN |             0  UN |
|PB0040065         |             0  COP|             0  UN |             0  UN |
|PB0040066         |             0  COP|             0  UN |             0  UN |
|PB0040067         |             0  COP|             0  UN |             0  UN |
|PB0040426         |             0  COP|             0  UN |             0  UN |
|PB0040570         |             0  COP|             0  UN |             0  UN |
|PB0040588         |             0  COP|             0  UN |             0  UN |
|PB0040967         |             0  COP|             0  UN |             0  UN |
|PB0040969         |             0  COP|             0  UN |             0  UN |
|PB0040992         |             0  COP|             0  UN |             0  UN |
|PB0041002         |             0  COP|             0  UN |             0  UN |
|PB0041004         |             0  COP|             0  UN |             0  UN |
|PB0041034         |             0  COP|             0  UN |             0  UN |
|PB0041062         |             0  COP|             0  UN |             0  UN |
|PB0041067         |             0  COP|             0  UN |             0  UN |
|PB0041068         |             0  COP|             0  UN |             0  UN |
|PB0041069         |             0  COP|             0  UN |             0  UN |
|PB0041070         |             0  COP|             0  UN |             0  UN |
|PB0041301         |             0  COP|             0  UN |             0  UN |
|PB0041657         |             0  COP|             0  UN |             0  UN |
|PB0041658         |             0  COP|             0  UN |             0  UN |
|PB0041659         |             0  COP|             0  UN |             0  UN |
|PB0041660         |             0  COP|             0  UN |             0  UN |
|PB0041661         |             0  COP|             0  UN |             0  UN |
|PB0041662         |             0  COP|             0  UN |             0  UN |
|PB0041665         |             0  COP|             0  UN |             0  UN |
|PB0041666         |             0  COP|             0  UN |             0  UN |
|PB0041667         |             0  COP|             0  UN |             0  UN |
|PB0041668         |             0  COP|             0  UN |             0  UN |
|PB0041675         |             0  COP|             0  UN |             0  UN |
|PB0041936         |             0  COP|             0  UN |             0  UN |
|PB0042013         |             0  COP|             0  UN |             0  UN |
|PB0042014         |             0  COP|             0  UN |             0  UN |
|PB0042015         |             0  COP|             0  UN |             0  UN |
|PB0042016         |             0  COP|             0  UN |             0  UN |
|PB0042017         |             0  COP|             0  UN |             0  UN |
|PB0042018         |             0  COP|             0  UN |             0  UN |
|PB0042019         |             0  COP|             0  UN |             0  UN |
|PB0042020         |             0  COP|             0  UN |             0  UN |
|PB0042022         |             0  COP|             0  UN |             0  UN |
|PB0042082         |             0  COP|             0  UN |             0  UN |
|PB0042083         |             0  COP|             0  UN |             0  UN |
|PB0042084         |             0  COP|             0  UN |             0  UN |
|PB0042151         |             0  COP|             0  UN |             0  UN |
|PB0042152         |             0  COP|             0  UN |             0  UN |
|PB0042153         |             0  COP|             0  UN |             0  UN |
|PB0042262         |             0  COP|             0  UN |             0  UN |
|PB0042264         |             0  COP|             0  UN |             0  UN |
|PB0042265         |             0  COP|             0  UN |             0  UN |
|PB0042266         |             0  COP|             0  UN |             0  UN |
|PB0042319         |             0  COP|             0  UN |             0  UN |
|PB0042351         |             0  COP|             0  UN |             0  UN |
|PB0042386         |             0  COP|             0  UN |             0  UN |
|PB0042387         |             0  COP|             0  UN |             0  UN |
|PB0042400         |             0  COP|             0  UN |             0  UN |
|PB0042401         |             0  COP|             0  UN |             0  UN |
|PB0042402         |             0  COP|             0  UN |             0  UN |
|PB0042404         |             0  COP|             0  UN |             0  UN |
|PB0042405         |             0  COP|             0  UN |             0  UN |
|PB0042406         |             0  COP|             0  UN |             0  UN |
|PB0042407         |             0  COP|             0  UN |             0  UN |
|PB0042457         |             0  COP|             0  UN |             0  UN |
|PB0042501         |             0  COP|             0  UN |             0  UN |
|PB0042676         |             0  COP|             0  UN |             0  UN |
|PB0042679         |             0  COP|             0  UN |             0  UN |
|PB0042680         |             0  COP|             0  UN |             0  UN |
|PB0042681         |             0  COP|             0  UN |             0  UN |
|PB0042824         |             0  COP|             0  UN |             0  UN |
|PB0042825         |             0  COP|             0  UN |             0  UN |
|PB0043154         |             0  COP|             0  UN |             0  UN |
|PB0043155         |             0  COP|             0  UN |             0  UN |
|PB0043156         |             0  COP|             0  UN |             0  UN |
