Cantidad Material: 2288
--------------------------------------------------------------------------------
|Material          |  Val.stk.valor.   |  Stock valorado   |    Cantidad SC    |
|020765            |             0  COP|             0  UN |             0  UN |
|020776            |             0  COP|             0  UN |             0  UN |
|020787            |             0  COP|             0  UN |             0  UN |
|020798            |             0  COP|             0  UN |             0  UN |
|020802            |             0  COP|             0  UN |             0  UN |
|020813            |             0  COP|             0  UN |             0  UN |
|020824            |             0  COP|             0  UN |             0  UN |
|020835            |             0  COP|             0  UN |             0  UN |
|020846            |             0  COP|             0  UN |             0  UN |
|020857            |             0  COP|             0  UN |             0  UN |
|020879            |             0  COP|             0  UN |             0  UN |
|020891            |             0  COP|             0  UN |             0  UN |
|020905            |             0  COP|             0  UN |             0  UN |
|021289            |             0  COP|             0  UN |             0  UN |
|021304            |             0  COP|             0  UN |             0  UN |
|021315            |             0  COP|             0  UN |             0  UN |
|021326            |             0  COP|             0  UN |             0  UN |
|021337            |             0  COP|             0  UN |             0  UN |
|021348            |             0  COP|             0  UN |             0  UN |
|021359            |             0  COP|             0  UN |             0  UN |
|021360            |             0  COP|             0  UN |             0  UN |
|021371            |             0  COP|             0  UN |             0  UN |
|021382            |             0  COP|             0  UN |             0  UN |
|021393            |             0  COP|             0  UN |             0  UN |
|021418            |             0  COP|             0  UN |             0  UN |
|021429            |             0  COP|             0  UN |             0  UN |
|021430            |             0  COP|             0  UN |             0  UN |
|021441            |             0  COP|             0  UN |             0  UN |
|021452            |             0  COP|             0  UN |             0  UN |
|021463            |             0  COP|             0  UN |             0  UN |
|021474            |             0  COP|             0  UN |             0  UN |
|021485            |             0  COP|             0  UN |             0  UN |
|021496            |             0  COP|             0  UN |             0  UN |
|021500            |             0  COP|             0  UN |             0  UN |
|021511            |             0  COP|             0  UN |             0  UN |
|021522            |             0  COP|             0  UN |             0  UN |
|021533            |             0  COP|             0  UN |             0  UN |
|021544            |             0  COP|             0  UN |             0  UN |
|021555            |             0  COP|             0  UN |             0  UN |
|021566            |             0  COP|             0  UN |             0  UN |
|021577            |             0  COP|             0  UN |             0  UN |
|021588            |             0  COP|             0  UN |             0  UN |
|021599            |             0  COP|             0  UN |             0  UN |
|021603            |             0  COP|             0  UN |             0  UN |
|021614            |             0  COP|             0  UN |             0  UN |
|021625            |             0  COP|             0  UN |             0  UN |
|021636            |             0  COP|             0  UN |             0  UN |
|021658            |             0  COP|             0  UN |             0  UN |
|021681            |             0  COP|             0  UN |             0  UN |
|021692            |             0  COP|             0  UN |             0  UN |
|021706            |             0  COP|             0  UN |             0  UN |
|021739            |             0  COP|             0  UN |             0  UN |
|021887            |             0  COP|             0  UN |             0  UN |
|021898            |             0  COP|             0  UN |             0  UN |
|021913            |             0  COP|             0  UN |             0  UN |
|021924            |             0  COP|             0  UN |             0  UN |
|021935            |             0  COP|             0  UN |             0  UN |
|021946            |             0  COP|             0  UN |             0  UN |
|021957            |             0  COP|             0  UN |             0  UN |
|022068            |             0  COP|             0  UN |             0  UN |
|022079            |             0  COP|             0  UN |             0  UN |
|022080            |             0  COP|             0  UN |             0  UN |
|022091            |             0  COP|             0  UN |             0  UN |
|022105            |             0  COP|             0  UN |             0  UN |
|022161            |             0  COP|             0  UN |             0  UN |
|022172            |             0  COP|             0  UN |             0  UN |
|022183            |             0  COP|             0  UN |             0  UN |
|022194            |             0  COP|             0  UN |             0  UN |
|022208            |             0  COP|             0  UN |             0  UN |
|022219            |             0  COP|             0  UN |             0  UN |
|022220            |             0  COP|             0  UN |             0  UN |
|022242            |             0  COP|             0  UN |             0  UN |
|022253            |             0  COP|             0  UN |             0  UN |
|022264            |             0  COP|             0  UN |             0  UN |
|022286            |             0  COP|             0  UN |             0  UN |
|022301            |             0  COP|             0  UN |             0  UN |
|022312            |             0  COP|             0  UN |             0  UN |
|022323            |             0  COP|             0  UN |             0  UN |
|022345            |             0  COP|             0  UN |             0  UN |
|022356            |             0  COP|             0  UN |             0  UN |
|022367            |             0  COP|             0  UN |             0  UN |
|022378            |             0  COP|             0  UN |             0  UN |
|022389            |             0  COP|             0  UN |             0  UN |
|022390            |             0  COP|             0  UN |             0  UN |
|022404            |             0  COP|             0  UN |             0  UN |
|022415            |             0  COP|             0  UN |             0  UN |
|022426            |             0  COP|             0  UN |             0  UN |
|022437            |             0  COP|             0  UN |             0  UN |
|022448            |             0  COP|             0  UN |             0  UN |
|022459            |             0  COP|             0  UN |             0  UN |
|022460            |             0  COP|             0  UN |             0  UN |
|022471            |             0  COP|             0  UN |             0  UN |
|022482            |             0  COP|             0  UN |             0  UN |
|022493            |             0  COP|             0  UN |             0  UN |
|022507            |             0  COP|             0  UN |             0  UN |
|022530            |             0  COP|             0  UN |             0  UN |
|022541            |             0  COP|             0  UN |             0  UN |
|022552            |             0  COP|             0  UN |             0  UN |
|022563            |             0  COP|             0  UN |             0  UN |
|022574            |             0  COP|             0  UN |             0  UN |
|022585            |             0  COP|             0  UN |             0  UN |
|022596            |             0  COP|             0  UN |             0  UN |
|022600            |             0  COP|             0  UN |             0  UN |
|022611            |             0  COP|             0  UN |             0  UN |
|022622            |             0  COP|             0  UN |             0  UN |
|022633            |             0  COP|             0  UN |             0  UN |
|022644            |             0  COP|             0  UN |             0  UN |
|022666            |             0  COP|             0  UN |             0  UN |
|022677            |             0  COP|             0  UN |             0  UN |
|022688            |             0  COP|             0  UN |             0  UN |
|022703            |             0  COP|             0  UN |             0  UN |
|022943            |             0  COP|             0  UN |             0  UN |
|022954            |             0  COP|             0  UN |             0  UN |
|022998            |             0  COP|             0  UN |             0  UN |
|023009            |             0  COP|             0  UN |             0  UN |
|023010            |             0  COP|             0  UN |             0  UN |
|023021            |             0  COP|             0  UN |             0  UN |
|023238            |             0  COP|             0  UN |             0  UN |
|023249            |             0  COP|             0  UN |             0  UN |
|023308            |             0  COP|             0  UN |             0  UN |
|023319            |             0  COP|             0  UN |             0  UN |
|023353            |             0  COP|             0  UN |             0  UN |
|023412            |             0  COP|             0  UN |             0  UN |
|023423            |             0  COP|             0  UN |             0  UN |
|023434            |             0  COP|             0  UN |             0  UN |
|023445            |             0  COP|             0  UN |             0  UN |
|023456            |             0  COP|             0  UN |             0  UN |
|023593            |             0  COP|             0  UN |             0  UN |
|023607            |             0  COP|             0  UN |             0  UN |
|023618            |             0  COP|             0  UN |             0  UN |
|023629            |             0  COP|             0  UN |             0  UN |
|023652            |             0  COP|             0  UN |             0  UN |
|023663            |             0  COP|             0  UN |             0  UN |
|023674            |             0  COP|             0  UN |             0  UN |
|023766            |             0  COP|             0  UN |             0  UN |
|023777            |             0  COP|             0  UN |             0  UN |
|023799            |             0  COP|             0  UN |             0  UN |
|023803            |             0  COP|             0  UN |             0  UN |
|023814            |             0  COP|             0  UN |             0  UN |
|023825            |             0  COP|             0  UN |             0  UN |
|023836            |             0  COP|             0  UN |             0  UN |
|023847            |             0  COP|             0  UN |             0  UN |
|023858            |             0  COP|             0  UN |             0  UN |
|023892            |             0  COP|             0  UN |             0  UN |
|023939            |             0  COP|             0  UN |             0  UN |
|023940            |             0  COP|             0  UN |             0  UN |
|023951            |             0  COP|             0  UN |             0  UN |
|023962            |             0  COP|             0  UN |             0  UN |
|023973            |             0  COP|             0  UN |             0  UN |
|023984            |             0  COP|             0  UN |             0  UN |
|023995            |             0  COP|             0  UN |             0  UN |
|024006            |             0  COP|             0  UN |             0  UN |
|024017            |             0  COP|             0  UN |             0  UN |
|024028            |             0  COP|             0  UN |             0  UN |
|024039            |             0  COP|             0  UN |             0  UN |
|024040            |             0  COP|             0  UN |             0  UN |
|024051            |             0  COP|             0  UN |             0  UN |
|024062            |             0  COP|             0  UN |             0  UN |
|024073            |             0  COP|             0  UN |             0  UN |
|024084            |             0  COP|             0  UN |             0  UN |
|024095            |             0  COP|             0  UN |             0  UN |
|024109            |             0  COP|             0  UN |             0  UN |
|024110            |             0  COP|             0  UN |             0  UN |
|024121            |             0  COP|             0  UN |             0  UN |
|024132            |             0  COP|             0  UN |             0  UN |
|024154            |             0  COP|             0  UN |             0  UN |
|024176            |             0  COP|             0  UN |             0  UN |
|024268            |             0  COP|             0  UN |             0  UN |
|024279            |             0  COP|             0  UN |             0  UN |
|024280            |             0  COP|             0  UN |             0  UN |
|024291            |             0  COP|             0  UN |             0  UN |
|024305            |             0  COP|             0  UN |             0  UN |
|024626            |             0  COP|             0  UN |             0  UN |
|024637            |             0  COP|             0  UN |             0  UN |
|024648            |             0  COP|             0  UN |             0  UN |
|024659            |             0  COP|             0  UN |             0  UN |
|024660            |             0  COP|             0  UN |             0  UN |
|024671            |             0  COP|             0  UN |             0  UN |
|024682            |             0  COP|             0  UN |             0  UN |
|024693            |             0  COP|             0  UN |             0  UN |
|024707            |             0  COP|             0  UN |             0  UN |
|024718            |             0  COP|             0  UN |             0  UN |
|024729            |             0  COP|             0  UN |             0  UN |
|024741            |             0  COP|             0  UN |             0  UN |
|024752            |             0  COP|             0  UN |             0  UN |
|024763            |             0  COP|             0  UN |             0  UN |
|024866            |             0  COP|             0  UN |             0  UN |
|024877            |             0  COP|             0  UN |             0  UN |
|024888            |             0  COP|             0  UN |             0  UN |
|024899            |             0  COP|             0  UN |             0  UN |
|024903            |             0  COP|             0  UN |             0  UN |
|024925            |             0  COP|             0  UN |             0  UN |
|024936            |             0  COP|             0  UN |             0  UN |
|024947            |             0  COP|             0  UN |             0  UN |
|024958            |             0  COP|             0  UN |             0  UN |
|024969            |             0  COP|             0  UN |             0  UN |
|024970            |             0  COP|             0  UN |             0  UN |
|024981            |             0  COP|             0  UN |             0  UN |
|025335            |             0  COP|             0  UN |             0  UN |
|025346            |             0  COP|             0  UN |             0  UN |
|025357            |             0  COP|             0  UN |             0  UN |
|025368            |             0  COP|             0  UN |             0  UN |
|025379            |             0  COP|             0  UN |             0  UN |
|025380            |             0  COP|             0  UN |             0  UN |
|025391            |             0  COP|             0  UN |             0  UN |
|025405            |             0  COP|             0  UN |             0  UN |
|025416            |             0  COP|             0  UN |             0  UN |
|025427            |             0  COP|             0  UN |             0  UN |
|025438            |             0  COP|             0  UN |             0  UN |
|025449            |             0  COP|             0  UN |             0  UN |
|025472            |             0  COP|             0  UN |             0  UN |
|025508            |             0  COP|             0  UN |             0  UN |
|025520            |             0  COP|             0  UN |             0  UN |
|025531            |             0  COP|             0  UN |             0  UN |
|025542            |             0  COP|             0  UN |             0  UN |
|025553            |             0  COP|             0  UN |             0  UN |
|025564            |             0  COP|             0  UN |             0  UN |
|025575            |             0  COP|             0  UN |             0  UN |
|025586            |             0  COP|             0  UN |             0  UN |
|025597            |             0  COP|             0  UN |             0  UN |
|025601            |             0  COP|             0  UN |             0  UN |
|025612            |             0  COP|             0  UN |             0  UN |
|025690            |             0  COP|             0  UN |             0  UN |
|025704            |             0  COP|             0  UN |             0  UN |
|025977            |             0  COP|             0  UN |             0  UN |
|025988            |             0  COP|             0  UN |             0  UN |
|026088            |             0  COP|             0  UN |             0  UN |
|026103            |             0  COP|             0  UN |             0  UN |
|026169            |             0  COP|             0  UN |             0  UN |
|026309            |             0  COP|             0  UN |             0  UN |
|026310            |             0  COP|             0  UN |             0  UN |
|026321            |             0  COP|             0  UN |             0  UN |
|026332            |             0  COP|             0  UN |             0  UN |
|026343            |             0  COP|             0  UN |             0  UN |
|026376            |             0  COP|             0  UN |             0  UN |
|026387            |             0  COP|             0  UN |             0  UN |
|026398            |             0  COP|             0  UN |             0  UN |
|026402            |             0  COP|             0  UN |             0  UN |
|026413            |             0  COP|             0  UN |             0  UN |
|026424            |             0  COP|             0  UN |             0  UN |
|026435            |             0  COP|             0  UN |             0  UN |
|026446            |             0  COP|             0  UN |             0  UN |
|026480            |             0  COP|             0  UN |             0  UN |
|026505            |             0  COP|             0  UN |             0  UN |
|026516            |             0  COP|             0  UN |             0  UN |
|026527            |             0  COP|             0  UN |             0  UN |
|026538            |             0  COP|             0  UN |             0  UN |
|026549            |             0  COP|             0  UN |             0  UN |
|026550            |             0  COP|             0  UN |             0  UN |
|026561            |             0  COP|             0  UN |             0  UN |
|026572            |             0  COP|             0  UN |             0  UN |
|026583            |             0  COP|             0  UN |             0  UN |
|026594            |             0  COP|             0  UN |             0  UN |
|026608            |             0  COP|             0  UN |             0  UN |
|026619            |             0  COP|             0  UN |             0  UN |
|026985            |             0  COP|             0  UN |             0  UN |
|027258            |             0  COP|             0  UN |             0  UN |
|027340            |             0  COP|             0  UN |             0  UN |
|027502            |             0  COP|             0  UN |             0  UN |
|027513            |             0  COP|             0  UN |             0  UN |
|027535            |             0  COP|             0  UN |             0  UN |
|027546            |             0  COP|             0  UN |             0  UN |
|027557            |             0  COP|             0  UN |             0  UN |
|027661            |             0  COP|             0  UN |             0  UN |
|027672            |             0  COP|             0  UN |             0  UN |
|027683            |             0  COP|             0  UN |             0  UN |
|027694            |             0  COP|             0  UN |             0  UN |
|027708            |             0  COP|             0  UN |             0  UN |
|027719            |             0  COP|             0  UN |             0  UN |
|027720            |             0  COP|             0  UN |             0  UN |
|027731            |             0  COP|             0  UN |             0  UN |
|027742            |             0  COP|             0  UN |             0  UN |
|027753            |             0  COP|             0  UN |             0  UN |
|027764            |             0  COP|             0  UN |             0  UN |
|027775            |             0  COP|             0  UN |             0  UN |
|027786            |             0  COP|             0  UN |             0  UN |
|027797            |             0  COP|             0  UN |             0  UN |
|027801            |             0  COP|             0  UN |             0  UN |
|027812            |             0  COP|             0  UN |             0  UN |
|027823            |             0  COP|             0  UN |             0  UN |
|027834            |             0  COP|             0  UN |             0  UN |
|027845            |             0  COP|             0  UN |             0  UN |
|027856            |             0  COP|             0  UN |             0  UN |
|027867            |             0  COP|             0  UN |             0  UN |
|027878            |             0  COP|             0  UN |             0  UN |
|027889            |             0  COP|             0  UN |             0  UN |
|027890            |             0  COP|             0  UN |             0  UN |
|027904            |             0  COP|             0  UN |             0  UN |
|027915            |             0  COP|             0  UN |             0  UN |
|027926            |             0  COP|             0  UN |             0  UN |
|027937            |             0  COP|             0  UN |             0  UN |
|027948            |             0  COP|             0  UN |             0  UN |
|027959            |             0  COP|             0  UN |             0  UN |
|027960            |             0  COP|             0  UN |             0  UN |
|027971            |             0  COP|             0  UN |             0  UN |
|027982            |             0  COP|             0  UN |             0  UN |
|027993            |             0  COP|             0  UN |             0  UN |
|028004            |             0  COP|             0  UN |             0  UN |
|028015            |             0  COP|             0  UN |             0  UN |
|028026            |             0  COP|             0  UN |             0  UN |
|028037            |             0  COP|             0  UN |             0  UN |
|028048            |             0  COP|             0  UN |             0  UN |
|028059            |             0  COP|             0  UN |             0  UN |
|028060            |             0  COP|             0  UN |             0  UN |
|028082            |             0  COP|             0  UN |             0  UN |
|028093            |             0  COP|             0  UN |             0  UN |
|028107            |             0  COP|             0  UN |             0  UN |
|028118            |             0  COP|             0  UN |             0  UN |
|028129            |             0  COP|             0  UN |             0  UN |
|028509            |             0  COP|             0  UN |             0  UN |
|028668            |             0  COP|             0  UN |             0  UN |
|028679            |             0  COP|             0  UN |             0  UN |
|028783            |             0  COP|             0  UN |             0  UN |
|028864            |             0  COP|             0  UN |             0  UN |
|028875            |             0  COP|             0  UN |             0  UN |
|028886            |             0  COP|             0  UN |             0  UN |
|028897            |             0  COP|             0  UN |             0  UN |
|028901            |             0  COP|             0  UN |             0  UN |
|028912            |             0  COP|             0  UN |             0  UN |
|029012            |             0  COP|             0  UN |             0  UN |
|029023            |             0  COP|             0  UN |             0  UN |
|029034            |             0  COP|             0  UN |             0  UN |
|029045            |             0  COP|             0  UN |             0  UN |
|029056            |             0  COP|             0  UN |             0  UN |
|029067            |             0  COP|             0  UN |             0  UN |
|029078            |             0  COP|             0  UN |             0  UN |
|029089            |             0  COP|             0  UN |             0  UN |
|029090            |             0  COP|             0  UN |             0  UN |
|029104            |             0  COP|             0  UN |             0  UN |
|029115            |             0  COP|             0  UN |             0  UN |
|029126            |             0  COP|             0  UN |             0  UN |
|029137            |             0  COP|             0  UN |             0  UN |
|029148            |             0  COP|             0  UN |             0  UN |
|029159            |             0  COP|             0  UN |             0  UN |
|029160            |             0  COP|             0  UN |             0  UN |
|029171            |             0  COP|             0  UN |             0  UN |
|029182            |             0  COP|             0  UN |             0  UN |
|029193            |             0  COP|             0  UN |             0  UN |
|029207            |             0  COP|             0  UN |             0  UN |
|029218            |             0  COP|             0  UN |             0  UN |
|029229            |             0  COP|             0  UN |             0  UN |
|029241            |             0  COP|             0  UN |             0  UN |
|029252            |             0  COP|             0  UN |             0  UN |
|029551            |             0  COP|             0  UN |             0  UN |
|029632            |             0  COP|             0  UN |             0  UN |
|029643            |             0  COP|             0  UN |             0  UN |
|029654            |             0  COP|             0  UN |             0  UN |
|029665            |             0  COP|             0  UN |             0  UN |
|029676            |             0  COP|             0  UN |             0  UN |
|029687            |             0  COP|             0  UN |             0  UN |
|029698            |             0  COP|             0  UN |             0  UN |
|029702            |             0  COP|             0  UN |             0  UN |
|029713            |             0  COP|             0  UN |             0  UN |
|029724            |             0  COP|             0  UN |             0  UN |
|029735            |             0  COP|             0  UN |             0  UN |
|029746            |             0  COP|             0  UN |             0  UN |
|029757            |             0  COP|             0  UN |             0  UN |
|029768            |             0  COP|             0  UN |             0  UN |
|029779            |             0  COP|             0  UN |             0  UN |
|029780            |             0  COP|             0  UN |             0  UN |
|029791            |             0  COP|             0  UN |             0  UN |
|029805            |             0  COP|             0  UN |             0  UN |
|029816            |             0  COP|             0  UN |             0  UN |
|029827            |             0  COP|             0  UN |             0  UN |
|029838            |             0  COP|             0  UN |             0  UN |
|029849            |             0  COP|             0  UN |             0  UN |
|029850            |             0  COP|             0  UN |             0  UN |
|029861            |             0  COP|             0  UN |             0  UN |
|029872            |             0  COP|             0  UN |             0  UN |
|030188            |             0  COP|             0  UN |             0  UN |
|031875            |             0  COP|             0  UN |             0  UN |
|032311            |             0  COP|             0  UN |             0  UN |
|032322            |             0  COP|             0  UN |             0  UN |
|032333            |             0  COP|             0  UN |             0  UN |
|033156            |             0  COP|             0  UN |             0  UN |
|033178            |             0  COP|             0  UN |             0  UN |
|033189            |             0  COP|             0  UN |             0  UN |
|033204            |             0  COP|             0  UN |             0  UN |
|033215            |             0  COP|             0  UN |             0  UN |
|033226            |             0  COP|             0  UN |             0  UN |
|033237            |             0  COP|             0  UN |             0  UN |
|033248            |             0  COP|             0  UN |             0  UN |
|033259            |             0  COP|             0  UN |             0  UN |
|033271            |             0  COP|             0  UN |             0  UN |
|033282            |             0  COP|             0  UN |             0  UN |
|033293            |             0  COP|             0  UN |             0  UN |
|033307            |             0  COP|             0  UN |             0  UN |
|033318            |             0  COP|             0  UN |             0  UN |
|033329            |             0  COP|             0  UN |             0  UN |
|033330            |             0  COP|             0  UN |             0  UN |
|033341            |             0  COP|             0  UN |             0  UN |
|033352            |             0  COP|             0  UN |             0  UN |
|033363            |             0  COP|             0  UN |             0  UN |
|033374            |             0  COP|             0  UN |             0  UN |
|033385            |             0  COP|             0  UN |             0  UN |
|033396            |             0  COP|             0  UN |             0  UN |
|033400            |             0  COP|             0  UN |             0  UN |
|033411            |             0  COP|             0  UN |             0  UN |
|033422            |             0  COP|             0  UN |             0  UN |
|033433            |             0  COP|             0  UN |             0  UN |
|033444            |             0  COP|             0  UN |             0  UN |
|033455            |             0  COP|             0  UN |             0  UN |
|033466            |             0  COP|             0  UN |             0  UN |
|033477            |             0  COP|             0  UN |             0  UN |
|033488            |             0  COP|             0  UN |             0  UN |
|033499            |             0  COP|             0  UN |             0  UN |
|033503            |             0  COP|             0  UN |             0  UN |
|033514            |             0  COP|             0  UN |             0  UN |
|033525            |             0  COP|             0  UN |             0  UN |
|033536            |             0  COP|             0  UN |             0  UN |
|033547            |             0  COP|             0  UN |             0  UN |
|033558            |             0  COP|             0  UN |             0  UN |
|033569            |             0  COP|             0  UN |             0  UN |
|033570            |             0  COP|             0  UN |             0  UN |
|033581            |             0  COP|             0  UN |             0  UN |
|033592            |             0  COP|             0  UN |             0  UN |
|033606            |             0  COP|             0  UN |             0  UN |
|033617            |             0  COP|             0  UN |             0  UN |
|033628            |             0  COP|             0  UN |             0  UN |
|033639            |             0  COP|             0  UN |             0  UN |
|033640            |             0  COP|             0  UN |             0  UN |
|033651            |             0  COP|             0  UN |             0  UN |
|033662            |             0  COP|             0  UN |             0  UN |
|033673            |             0  COP|             0  UN |             0  UN |
|033684            |             0  COP|             0  UN |             0  UN |
|033695            |             0  COP|             0  UN |             0  UN |
|033709            |             0  COP|             0  UN |             0  UN |
|033710            |             0  COP|             0  UN |             0  UN |
|033721            |             0  COP|             0  UN |             0  UN |
|033732            |             0  COP|             0  UN |             0  UN |
|033743            |             0  COP|             0  UN |             0  UN |
|033776            |             0  COP|             0  UN |             0  UN |
|033813            |             0  COP|             0  UN |             0  UN |
|033824            |             0  COP|             0  UN |             0  UN |
|033835            |             0  COP|             0  UN |             0  UN |
|033846            |             0  COP|             0  UN |             0  UN |
|033857            |             0  COP|             0  UN |             0  UN |
|033868            |             0  COP|             0  UN |             0  UN |
|033879            |             0  COP|             0  UN |             0  UN |
|033891            |             0  COP|             0  UN |             0  UN |
|033905            |             0  COP|             0  UN |             0  UN |
|033916            |             0  COP|             0  UN |             0  UN |
|033927            |             0  COP|             0  UN |             0  UN |
|033938            |             0  COP|             0  UN |             0  UN |
|033949            |             0  COP|             0  UN |             0  UN |
|033950            |             0  COP|             0  UN |             0  UN |
|033961            |             0  COP|             0  UN |             0  UN |
|033972            |             0  COP|             0  UN |             0  UN |
|033983            |             0  COP|             0  UN |             0  UN |
|033994            |             0  COP|             0  UN |             0  UN |
|034005            |             0  COP|             0  UN |             0  UN |
|034234            |             0  COP|             0  UN |             0  UN |
|034245            |             0  COP|             0  UN |             0  UN |
|034256            |             0  COP|             0  UN |             0  UN |
|034267            |             0  COP|             0  UN |             0  UN |
|034278            |             0  COP|             0  UN |             0  UN |
|034289            |             0  COP|             0  UN |             0  UN |
|034290            |             0  COP|             0  UN |             0  UN |
|034304            |             0  COP|             0  UN |             0  UN |
|034315            |             0  COP|             0  UN |             0  UN |
|034326            |             0  COP|             0  UN |             0  UN |
|034337            |             0  COP|             0  UN |             0  UN |
|034348            |             0  COP|             0  UN |             0  UN |
|034359            |             0  COP|             0  UN |             0  UN |
|034360            |             0  COP|             0  UN |             0  UN |
|034371            |             0  COP|             0  UN |             0  UN |
|034382            |             0  COP|             0  UN |             0  UN |
|034393            |             0  COP|             0  UN |             0  UN |
|034773            |             0  COP|             0  UN |             0  UN |
|034865            |             0  COP|             0  UN |             0  UN |
|034876            |             0  COP|             0  UN |             0  UN |
|035219            |             0  COP|             0  UN |             0  UN |
|035220            |             0  COP|             0  UN |             0  UN |
|035231            |             0  COP|             0  UN |             0  UN |
|035242            |             0  COP|             0  UN |             0  UN |
|035264            |             0  COP|             0  UN |             0  UN |
|035275            |             0  COP|             0  UN |             0  UN |
|035286            |             0  COP|             0  UN |             0  UN |
|035297            |             0  COP|             0  UN |             0  UN |
|035367            |             0  COP|             0  UN |             0  UN |
|035378            |             0  COP|             0  UN |             0  UN |
|035389            |             0  COP|             0  UN |             0  UN |
|035600            |             0  COP|             0  UN |             0  UN |
|035666            |             0  COP|             0  UN |             0  UN |
|035677            |             0  COP|             0  UN |             0  UN |
|035688            |             0  COP|             0  UN |             0  UN |
|035699            |             0  COP|             0  UN |             0  UN |
|035714            |             0  COP|             0  UN |             0  UN |
|035725            |             0  COP|             0  UN |             0  UN |
|035736            |             0  COP|             0  UN |             0  UN |
|035747            |             0  COP|             0  UN |             0  UN |
|035758            |             0  COP|             0  UN |             0  UN |
|035769            |             0  COP|             0  UN |             0  UN |
|035770            |             0  COP|             0  UN |             0  UN |
|035792            |             0  COP|             0  UN |             0  UN |
|035806            |             0  COP|             0  UN |             0  UN |
|035817            |             0  COP|             0  UN |             0  UN |
|035828            |             0  COP|             0  UN |             0  UN |
|035839            |             0  COP|             0  UN |             0  UN |
|035840            |             0  COP|             0  UN |             0  UN |
|036168            |             0  COP|             0  UN |             0  UN |
|036179            |             0  COP|             0  UN |             0  UN |
|036180            |             0  COP|             0  UN |             0  UN |
|036191            |             0  COP|             0  UN |             0  UN |
|036205            |             0  COP|             0  UN |             0  UN |
|036216            |             0  COP|             0  UN |             0  UN |
|036227            |             0  COP|             0  UN |             0  UN |
|036238            |             0  COP|             0  UN |             0  UN |
|036249            |             0  COP|             0  UN |             0  UN |
|036250            |             0  COP|             0  UN |             0  UN |
|036342            |             0  COP|             0  UN |             0  UN |
|036353            |             0  COP|             0  UN |             0  UN |
|036375            |             0  COP|             0  UN |             0  UN |
|036386            |             0  COP|             0  UN |             0  UN |
|036412            |             0  COP|             0  UN |             0  UN |
|036423            |             0  COP|             0  UN |             0  UN |
|036434            |             0  COP|             0  UN |             0  UN |
|036445            |             0  COP|             0  UN |             0  UN |
|036456            |             0  COP|             0  UN |             0  UN |
|036467            |             0  COP|             0  UN |             0  UN |
|036607            |             0  COP|             0  UN |             0  UN |
|036618            |             0  COP|             0  UN |             0  UN |
|036629            |             0  COP|             0  UN |             0  UN |
|036630            |             0  COP|             0  UN |             0  UN |
|036641            |             0  COP|             0  UN |             0  UN |
|036652            |             0  COP|             0  UN |             0  UN |
|036663            |             0  COP|             0  UN |             0  UN |
|036674            |             0  COP|             0  UN |             0  UN |
|036685            |             0  COP|             0  UN |             0  UN |
|036696            |             0  COP|             0  UN |             0  UN |
|036700            |             0  COP|             0  UN |             0  UN |
|036711            |             0  COP|             0  UN |             0  UN |
|036722            |             0  COP|             0  UN |             0  UN |
|036733            |             0  COP|             0  UN |             0  UN |
|036744            |             0  COP|             0  UN |             0  UN |
|036755            |             0  COP|             0  UN |             0  UN |
|036766            |             0  COP|             0  UN |             0  UN |
|036777            |             0  COP|             0  UN |             0  UN |
|036788            |             0  COP|             0  UN |             0  UN |
|036799            |             0  COP|             0  UN |             0  UN |
|036803            |             0  COP|             0  UN |             0  UN |
|036814            |             0  COP|             0  UN |             0  UN |
|036825            |             0  COP|             0  UN |             0  UN |
|036836            |             0  COP|             0  UN |             0  UN |
|036847            |             0  COP|             0  UN |             0  UN |
|036858            |             0  COP|             0  UN |             0  UN |
|036869            |             0  COP|             0  UN |             0  UN |
|036951            |             0  COP|             0  UN |             0  UN |
|036962            |             0  COP|             0  UN |             0  UN |
|036973            |             0  COP|             0  UN |             0  UN |
|036984            |             0  COP|             0  UN |             0  UN |
|036995            |             0  COP|             0  UN |             0  UN |
|037006            |             0  COP|             0  UN |             0  UN |
|037017            |             0  COP|             0  UN |             0  UN |
|037028            |             0  COP|             0  UN |             0  UN |
|037040            |             0  COP|             0  UN |             0  UN |
